Cod_ID,NOME_UDH,CODMUN6,NOME_MUN,CODUF,NOME_UF,CODRM,NOME_RM,ANO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBFUND,T_FBMED,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,CPR,EMP,P_FORMAL,TRABCC,TRABPUB,TRABSC,P_FUND,P_MED,P_SUPER,REN0,REN1,REN2,REN3,REN5,RENOCUP,THEILtrab,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_MULCHEFE,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMENS80,HOMEMTOT,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,PESORUR,PESOTOT,PESOURB,PIA,PIA1014,PIA1517,PIA18M,POP,T_FBFUND_tudo,T_FBMED_tudo,T_FBBAS_tudo,T_FLFUND_tudo,T_FLMED_tudo,T_FLBAS_tudo,T_FUND11A13_tudo,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R,CODDIST,DISTRITO,REGIAO8,SUBPREF
1355030801011,Vila Califórnia : Departamento de Polícia Judiciária / Demacro,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,71.22,2.09,21.10,24.53,91.28,77.72,50.31,3.33,10.86,2.56,0.00,8.48,3.23,9.61,6.67,11.30,10.01,4.70,114.77,110.32,129.45,9.79,93.62,94.31,63.94,6.06,22.35,93.61,32.13,12.88,71.54,96.60,95.91,24.72,3.44,20.17,87.25,67.44,77.31,47.31,39.55,36.67,41.56,23.66,19.03,2.59,223.10,312.33,446.54,663.71,1041.11,0.40,0.73,1.38,7.74,12.50,28.11,40.07,30.83,5.81,47.40,16.43,31.41,52.60,82.44,7.51,5.77,507.06,147.41,1563.42,269.10,379.83,537.14,1201.85,507.06,42.24,91.83,172.72,0.28,0.34,15.08,7.43,0.00,54.95,0.28,20.37,18.91,1.42,61.80,51.77,4.42,22.61,55.48,32.18,3.30,0.89,18.54,63.33,79.12,92.94,1118.39,0.24,,4.47,47.65,81.21,68.94,84.15,,51.32,66.88,25.40,17.26,18.69,100.00,99.46,56.63,100.00,100.00,0.00,,24.03,77.65,3.40,21.07,9.34,39.01,1.86,52.54,4.54,,1.64,0.00,23.48,29.96,64.85,,41,36,68,45,49,44,34,30,25,7,10,49,6,8,2,2,3,459,52,54,48,42,56,39,39,25,27,18,15,58,13,8,5,1,3,503,,4,38,409,20,78,57,59,56,672,79,203,75,593,64,124,56,469,17,27,20,92,249,32,54,28,339,249,0,962,962,762,90,79,593,962,115.81,140.91,121.65,96.79,66.46,95.91,97.54,0.473,0.657,0.671,0.589,0.770,0.667,20,Carrão,Leste 1,Aricanduva/Formosa/Carrão
1355030801012,Vila Califórnia : Escola Estadual Professor Salvador Rocco,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,75.38,1.42,14.00,16.30,94.08,84.11,47.16,11.03,10.32,0.50,0.00,2.55,0.38,2.72,1.51,3.18,16.88,10.69,106.41,117.40,86.35,17.94,88.42,91.14,43.43,8.78,27.69,85.02,31.89,7.12,94.30,95.97,92.09,34.29,3.53,15.73,83.74,52.65,76.09,54.50,49.79,43.65,48.02,36.26,33.69,8.79,352.16,546.98,852.41,1464.07,2245.29,0.48,,,1.88,3.90,8.71,15.09,37.65,4.69,53.67,13.03,25.75,46.33,75.79,11.56,8.24,1091.63,256.06,4109.68,455.27,694.33,1122.92,2929.57,1091.63,,103.38,185.94,0.40,0.00,19.26,3.84,0.00,56.49,0.76,17.18,23.32,4.00,62.50,48.26,4.44,18.27,67.24,48.06,10.98,1.70,10.22,45.32,58.20,80.11,1969.31,0.41,,4.35,39.12,81.99,65.43,91.21,,52.96,52.92,21.25,13.20,6.70,99.87,95.18,32.88,98.42,100.00,0.00,,13.63,72.31,4.03,16.25,2.25,33.79,1.82,31.98,2.37,,0.50,0.00,25.75,14.34,100.00,,252,238,289,278,237,215,232,203,180,168,141,234,126,92,80,56,40,3059,201,255,271,274,261,268,249,237,224,217,186,184,157,143,114,100,92,3429,,21,129,3137,105,398,289,310,259,5125,330,1112,353,4795,351,782,343,4013,89,85,100,428,1156,716,255,161,2790,2245,0,6487,6487,5618,493,330,4795,6275,124.99,94.89,114.34,95.97,46.51,92.74,87.92,0.545,0.686,0.750,0.635,0.840,0.790,20,Carrão,Leste 1,Aricanduva/Formosa/Carrão
1355030801013,Vila Califórnia : Escola de e I Espaco Criativo Ltda,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,75.38,1.42,14.00,16.30,94.08,84.11,46.80,11.30,10.32,0.00,0.84,4.97,1.79,5.24,2.20,5.87,16.88,10.69,106.41,117.40,86.35,17.94,88.42,91.14,43.43,8.78,27.69,85.02,31.89,7.12,94.30,95.97,92.09,34.29,3.53,15.73,83.74,52.65,76.09,54.50,49.79,43.65,48.02,36.26,33.69,8.79,352.16,546.98,852.41,1464.07,2245.29,0.48,,,1.88,3.90,8.71,15.09,37.65,4.69,53.67,13.03,25.75,46.33,75.79,11.56,8.24,1091.63,256.06,4109.68,455.27,694.33,1122.92,2929.57,1091.63,,103.38,185.94,0.40,0.00,19.26,3.84,0.00,56.49,0.76,17.18,23.32,4.00,62.50,48.26,4.44,18.27,67.24,48.06,10.98,1.70,10.22,45.32,58.20,80.11,1969.31,0.41,,4.35,39.12,81.99,65.43,91.21,,52.96,52.92,21.25,13.20,6.70,100.00,95.18,32.88,98.42,100.00,0.00,,13.63,72.31,4.03,16.25,2.25,33.79,1.82,31.98,2.37,,0.50,0.00,25.75,14.34,100.00,,79,93,111,101,80,85,99,103,64,49,60,82,39,38,30,24,12,1149,67,98,100,87,102,98,107,103,84,65,59,82,62,75,38,36,22,1285,,8,47,1187,24,147,113,109,95,1933,119,399,119,1814,128,280,122,1534,27,38,34,170,436,275,98,54,1038,851,0,2434,2434,2124,191,119,1814,2432,124.99,94.89,114.34,95.97,46.51,92.74,87.92,0.545,0.686,0.750,0.635,0.840,0.790,20,Carrão,Leste 1,Aricanduva/Formosa/Carrão
1355030801014,Vila Carrão : Av. Guilherme Giorgi,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,77.24,1.26,11.40,13.24,95.15,86.73,44.25,10.97,11.68,0.47,0.00,2.66,0.33,2.81,0.85,3.24,8.55,3.93,97.76,102.55,86.89,49.07,87.36,91.33,59.37,29.41,44.54,89.45,43.10,13.94,87.63,98.71,95.88,15.76,1.93,7.37,81.15,75.71,85.26,68.65,65.60,64.08,67.25,53.96,51.52,20.84,504.29,878.44,1366.46,2440.11,3591.85,0.55,0.91,2.27,1.91,5.05,6.02,12.30,44.04,3.23,59.11,10.48,21.71,40.89,82.82,16.81,11.28,1928.87,311.97,8495.11,698.86,1082.95,1849.48,5701.10,1928.87,54.77,83.24,161.25,0.56,0.00,21.96,2.03,0.06,58.88,0.87,14.04,22.24,6.83,70.50,48.15,6.62,15.60,82.59,68.74,27.24,0.69,5.92,29.26,40.68,62.51,3532.94,0.58,,4.80,37.39,80.80,67.59,85.45,,72.87,38.43,19.19,12.44,13.60,100.00,98.50,23.65,99.77,100.00,0.29,,7.69,55.46,1.29,8.53,1.49,24.40,2.50,25.26,1.32,,0.90,0.00,43.04,11.47,72.80,,354,390,395,430,426,433,476,349,317,287,214,324,203,174,150,67,75,5062,323,393,422,418,460,439,469,421,377,336,301,324,246,256,177,138,138,5634,,38,172,5495,147,643,496,481,373,8589,459,1665,505,8130,531,1206,505,6924,157,121,131,667,1769,1174,393,233,4595,3755,0,10695,10695,9372,783,459,8130,10669,111.58,109.19,110.85,98.71,73.57,96.04,87.81,0.687,0.771,0.829,0.742,0.871,0.881,20,Carrão,Leste 1,Aricanduva/Formosa/Carrão
1355030801015,Vila Formosa : Hospital Centro Medico Vila Guarani,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,73.02,1.82,17.80,20.73,92.56,80.56,45.90,6.31,10.46,1.13,1.24,5.35,1.27,5.68,1.91,6.79,11.77,8.92,107.14,107.20,106.97,14.55,89.68,94.44,57.10,10.97,29.19,76.50,34.84,10.69,81.39,96.37,91.17,16.24,4.25,15.79,75.27,64.82,71.03,46.17,39.77,29.12,38.30,25.90,22.70,5.00,273.29,439.22,644.19,1015.09,1431.53,0.43,0.90,1.74,5.72,9.92,15.50,25.84,32.04,4.98,48.78,14.50,29.16,51.22,84.45,8.84,6.73,733.77,182.82,2350.88,349.24,537.79,809.41,1789.59,733.77,52.28,97.92,158.75,0.33,0.15,16.92,5.44,0.00,50.97,0.36,25.56,22.27,3.15,63.54,49.93,4.23,19.48,55.15,34.90,6.70,0.94,13.64,52.41,68.12,87.96,1477.39,0.32,,6.00,52.25,81.63,69.69,89.18,,53.67,41.61,26.17,14.92,11.33,99.97,97.21,48.33,100.00,100.00,0.00,,31.74,70.81,3.63,26.17,7.39,40.30,1.19,70.71,7.16,,0.86,0.00,55.22,34.55,48.99,,863,843,911,888,812,740,687,660,533,380,301,815,268,197,160,92,58,9206,727,782,929,960,839,813,768,690,614,475,362,726,333,263,214,123,87,9703,,98,546,9136,305,1327,975,996,958,14153,1045,3688,1105,13109,1184,2643,1170,10466,327,321,309,1518,3890,1193,782,539,7469,5580,0,18909,18909,15778,1625,1045,13109,18903,112.33,117.82,113.77,96.37,60.86,91.59,94.73,0.462,0.627,0.690,0.566,0.800,0.726,85,Vila Formosa,Leste 1,Aricanduva/Formosa/Carrão
1355030801016,Vila Cruzeiro,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,66.66,3.11,31.20,36.13,87.53,70.06,51.83,3.72,8.96,4.78,2.45,9.98,4.24,10.92,4.33,12.77,20.44,10.76,75.38,86.43,35.09,0.83,66.98,70.86,16.79,0.00,22.31,71.09,17.38,5.97,76.35,92.00,87.49,36.04,5.26,6.26,51.91,25.44,39.11,25.15,20.21,13.49,13.72,9.96,8.63,0.56,117.13,195.21,278.87,406.03,520.56,0.37,7.56,10.46,27.29,35.28,54.85,62.91,26.42,5.72,42.76,16.81,33.36,57.24,82.85,6.29,5.09,277.71,79.39,733.72,154.01,229.88,331.59,593.69,277.71,52.61,92.79,143.72,0.25,0.92,14.13,12.78,0.00,53.13,0.00,17.32,15.19,0.00,51.45,47.35,3.53,32.98,27.73,11.61,0.66,0.96,28.60,83.05,92.64,98.76,758.51,0.14,,10.21,44.00,76.05,70.70,78.43,,44.10,56.17,37.46,26.06,21.03,100.00,97.80,73.23,97.65,100.00,0.21,,57.25,77.69,8.00,52.80,31.60,56.15,4.06,70.84,21.32,,1.31,0.00,39.08,48.43,38.74,,68,59,86,58,54,58,43,46,21,25,17,68,15,12,8,1,1,635,67,73,75,61,62,61,41,43,32,34,28,67,14,9,13,4,3,683,,13,45,576,28,105,78,76,77,917,102,279,103,815,81,177,72,638,30,34,27,128,335,49,73,44,476,340,0,1318,1318,1049,132,102,815,1318,116.38,45.19,101.05,92.00,22.46,87.88,67.19,0.252,0.418,0.519,0.353,0.694,0.570,85,Vila Formosa,Leste 1,Aricanduva/Formosa/Carrão
1355030801017,Aricanduva : Cingapura Haia do Carrão,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,66.96,2.96,30.40,35.28,87.80,70.57,73.78,2.49,9.36,7.63,8.43,16.97,8.88,18.00,8.46,20.96,18.36,11.19,112.19,125.68,67.39,1.67,84.66,89.11,35.26,0.19,22.37,78.68,26.85,14.22,63.42,91.58,88.59,34.61,10.41,9.37,74.50,49.13,44.23,26.65,21.03,16.34,19.32,11.76,9.35,0.60,122.01,195.21,292.81,455.49,634.43,0.42,5.73,7.46,23.66,31.24,54.10,63.94,31.77,5.38,47.94,15.46,30.37,52.06,74.45,8.22,6.20,321.92,86.57,1022.60,162.32,239.91,349.19,771.58,321.92,53.56,93.06,151.05,0.30,0.23,12.05,12.53,0.00,49.25,0.40,23.69,17.26,0.18,54.44,50.71,1.33,30.51,30.47,14.41,1.11,0.27,29.52,82.05,91.68,98.21,815.38,0.21,,6.91,38.64,70.87,66.92,73.55,,64.70,50.80,34.11,25.81,23.09,100.00,97.74,69.39,94.28,99.46,0.20,,56.23,77.63,8.42,48.14,29.67,55.38,3.34,82.38,19.03,,0.51,0.54,34.35,6.33,18.91,,89,66,69,57,70,50,28,27,19,22,11,79,11,5,4,2,0,609,111,85,57,69,60,44,31,44,22,21,14,84,14,13,3,0,5,677,,10,32,461,36,118,93,84,118,772,83,252,76,689,71,169,65,520,46,31,41,165,366,32,85,35,397,271,0,1286,1286,923,151,83,689,1286,136.19,79.79,123.15,91.58,42.84,89.05,85.19,0.267,0.508,0.554,0.410,0.699,0.594,4,Aricanduva,Leste 1,Aricanduva/Formosa/Carrão
1355030801018,Vila César I,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,66.57,3.12,31.40,36.39,87.45,69.90,50.63,1.87,7.66,1.62,2.63,7.16,0.97,7.54,0.93,9.47,23.87,16.20,86.46,103.41,30.90,0.96,76.59,85.62,12.96,0.56,21.60,52.81,16.80,3.76,63.90,87.24,79.19,33.41,6.50,6.56,59.88,22.67,23.80,16.22,13.51,4.78,6.29,4.73,4.17,0.10,97.85,156.17,227.74,357.88,488.02,0.42,10.37,14.32,31.94,39.11,64.98,73.65,31.16,5.09,47.40,15.47,30.33,52.60,77.89,8.05,6.13,255.24,64.96,795.23,132.52,189.56,284.18,604.96,257.57,44.16,86.03,137.41,0.30,0.47,14.49,12.09,0.00,54.70,0.10,15.48,22.11,0.23,46.62,41.82,2.01,33.20,18.79,5.29,0.14,0.62,37.53,86.89,94.24,99.27,692.69,0.17,,5.45,42.47,75.34,72.37,78.27,,63.22,56.27,39.26,27.47,19.56,100.00,96.57,77.55,87.93,100.00,0.47,,70.41,78.40,12.76,64.94,46.82,64.43,10.73,82.72,27.57,,0.98,0.00,48.53,68.88,34.89,,142,115,125,146,171,129,108,100,59,44,30,148,16,10,6,2,2,1353,179,152,129,164,153,115,134,95,67,52,52,179,25,14,13,6,1,1530,,15,65,1314,54,185,136,130,202,1968,152,564,148,1816,173,412,173,1404,65,83,61,326,663,54,152,75,1020,727,0,2883,2883,2235,267,152,1816,2865,108.12,33.12,90.58,87.52,15.61,79.20,79.70,0.162,0.378,0.479,0.285,0.693,0.556,4,Aricanduva,Leste 1,Aricanduva/Formosa/Carrão
1355030801019,Aricanduva : Escola Estadual Deputado Norberto Mayer Filho / Escola Municipal Nagib Izar,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,72.75,1.86,18.30,21.26,92.38,80.15,46.47,7.07,10.42,0.33,0.80,5.48,1.79,5.84,1.54,6.81,12.36,5.44,97.34,104.28,80.63,13.99,82.26,87.11,44.10,7.96,32.36,81.45,23.48,10.90,75.96,96.52,92.10,24.70,2.54,9.33,74.08,57.43,75.09,48.56,41.52,43.42,45.93,28.06,23.31,3.58,256.56,433.36,631.18,976.05,1401.11,0.43,1.65,3.21,7.10,11.76,19.69,30.20,31.04,4.65,48.07,14.37,29.40,51.93,80.94,8.64,6.69,695.14,161.48,2157.60,338.11,522.10,783.11,1670.87,695.93,49.16,96.35,160.00,0.33,0.36,15.85,6.97,0.00,52.91,0.40,20.64,22.65,2.21,62.98,48.83,5.72,20.36,59.97,37.70,4.50,0.24,12.13,54.15,70.50,88.93,1407.35,0.28,,6.32,50.34,84.68,68.51,84.13,,68.91,54.01,22.87,16.80,16.10,99.72,97.33,48.30,99.64,100.00,0.43,,25.27,67.64,3.48,22.29,9.25,39.97,2.85,61.07,6.30,,2.35,0.00,37.01,27.27,57.88,,283,296,315,329,281,296,251,239,167,148,126,283,105,90,77,27,18,3327,287,272,335,319,305,285,272,223,220,180,150,273,149,111,85,40,40,3542,,36,189,3289,119,452,347,336,328,5176,375,1298,401,4801,417,923,410,3878,124,116,101,557,1383,486,272,199,2711,2057,0,6869,6869,5744,568,375,4801,6867,118.76,97.61,112.56,96.52,52.70,92.26,85.62,0.486,0.627,0.690,0.576,0.796,0.717,4,Aricanduva,Leste 1,Aricanduva/Formosa/Carrão
1355030801020,Vila Rica : Rua Bonifácio Gomes de Siqueira,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,66.98,2.94,30.40,35.23,87.82,70.61,48.41,3.89,8.36,3.66,2.30,7.42,1.42,7.88,0.71,9.66,22.34,14.96,101.55,115.25,54.04,3.14,83.30,88.88,21.04,0.76,20.78,68.75,22.75,8.50,62.15,90.40,85.56,42.44,7.10,9.76,59.62,25.77,42.81,28.02,22.56,11.16,13.88,10.22,8.86,0.32,140.98,214.73,296.72,430.24,605.15,0.39,4.43,5.99,19.98,26.29,50.72,61.64,29.73,5.65,45.72,16.57,32.34,54.28,87.20,7.18,5.52,323.29,91.39,961.09,176.49,254.92,354.55,739.10,325.76,38.06,91.02,155.36,0.26,0.35,14.45,13.06,0.20,55.72,0.00,15.36,18.18,0.13,62.64,56.84,3.44,20.79,29.55,11.25,0.42,0.62,26.41,80.67,90.04,98.39,833.35,0.16,,6.96,41.79,71.34,74.44,80.67,,79.61,44.49,29.02,21.20,20.39,100.00,96.20,67.31,96.64,99.92,1.27,,52.25,79.22,9.60,47.44,27.88,47.93,5.47,71.19,18.18,,0.35,0.08,38.01,46.17,79.15,,106,117,116,96,107,101,73,71,58,41,39,95,22,13,10,5,4,1070,97,116,116,119,105,91,89,80,70,51,39,112,30,24,14,11,9,1168,,16,55,1091,49,192,154,139,109,1596,131,447,138,1466,153,316,150,1150,46,38,40,210,532,87,116,70,844,609,0,2238,2238,1829,233,131,1466,2224,121.88,58.73,107.74,90.53,21.04,85.30,79.27,0.280,0.397,0.527,0.353,0.700,0.594,4,Aricanduva,Leste 1,Aricanduva/Formosa/Carrão
1355030801021,Aricanduva / Vila Antonieta,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,76.42,1.32,12.50,14.54,94.69,85.60,40.02,8.83,11.33,0.57,0.70,2.01,0.52,2.09,0.64,2.41,6.63,3.64,101.12,101.04,101.32,38.32,89.09,93.37,64.06,20.83,37.16,82.93,37.81,17.41,98.41,97.81,93.61,11.34,1.81,11.69,87.46,81.84,86.75,70.25,66.94,57.64,62.59,52.01,49.88,16.33,455.49,780.84,1245.92,1961.85,3075.52,0.47,0.65,1.60,2.03,4.20,6.48,10.75,34.42,4.20,51.21,12.72,26.64,48.79,85.18,10.82,8.05,1431.91,300.38,4928.27,610.66,996.13,1585.68,3666.69,1431.91,56.12,98.73,171.46,0.39,0.16,20.25,3.37,0.00,55.73,0.65,17.39,24.39,5.60,68.70,48.11,5.91,14.57,81.29,63.78,20.22,1.42,8.19,32.86,44.99,67.26,2686.37,0.43,,3.21,39.63,83.23,70.29,88.39,,100.00,39.88,22.30,13.34,13.23,100.00,99.29,24.69,100.00,100.00,0.07,,9.17,62.84,2.19,9.59,1.37,23.42,0.69,26.03,1.79,,1.18,0.00,32.18,9.91,67.67,,277,329,347,393,366,351,382,311,242,245,196,292,148,131,105,46,44,4205,313,307,371,462,416,410,376,340,321,327,231,258,186,174,133,83,78,4786,,20,169,4772,114,526,389,402,367,7215,426,1573,440,6789,462,1147,478,5642,109,118,109,542,1494,794,307,233,3908,3075,0,8991,8991,7851,636,426,6789,8985,107.69,114.84,109.71,97.81,73.26,95.04,93.94,0.703,0.813,0.821,0.775,0.857,0.834,4,Aricanduva,Leste 1,Aricanduva/Formosa/Carrão
1355030801022,Vila Rica : Residencial Santo Eduardo / Avenida Aguiar da Beira,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,66.57,3.12,31.40,36.39,87.45,69.90,73.06,1.96,7.66,3.05,5.32,15.96,6.00,17.28,13.64,21.33,23.87,16.20,86.46,103.41,30.90,0.96,76.59,85.62,12.96,0.56,21.60,52.81,16.80,3.76,63.90,87.24,79.19,33.41,6.50,6.56,59.88,22.67,23.80,16.22,13.51,4.78,6.29,4.73,4.17,0.10,97.85,156.17,227.74,357.88,488.02,0.42,10.37,14.32,31.94,39.11,64.98,73.65,31.16,5.09,47.40,15.47,30.33,52.60,77.89,8.05,6.13,255.24,64.96,795.23,132.52,189.56,284.18,604.96,257.57,44.16,86.03,137.41,0.30,0.47,14.49,12.09,0.00,54.70,0.10,15.48,22.11,0.23,46.62,41.82,2.01,33.20,18.79,5.29,0.14,0.62,37.53,86.89,94.24,99.27,692.69,0.17,,5.45,42.47,75.34,72.37,78.27,,63.22,56.27,39.26,27.47,19.56,98.95,96.57,77.55,87.93,100.00,0.47,,70.41,78.40,12.76,64.94,46.82,64.43,10.73,82.72,27.57,,0.98,0.00,48.53,68.88,34.89,,115,77,76,72,81,64,39,34,24,12,6,101,6,6,2,0,2,717,116,88,81,65,73,54,53,31,21,20,7,77,5,9,4,1,4,709,,9,40,549,42,131,93,100,153,852,94,294,91,758,97,200,92,558,36,39,35,173,398,28,88,51,428,282,0,1426,1426,1017,165,94,758,1426,108.12,33.12,90.58,87.52,15.61,79.20,79.70,0.162,0.378,0.479,0.285,0.693,0.556,4,Aricanduva,Leste 1,Aricanduva/Formosa/Carrão
1355030801023,Jardim Vila Formosa : Escola Tecnica Vila Formosa ( ETEC ),355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,75.02,1.50,14.60,16.95,93.85,83.58,41.98,8.11,10.96,1.05,0.76,3.55,1.19,3.76,2.03,4.35,12.31,9.83,105.48,104.81,107.23,23.77,88.57,91.84,57.55,13.52,30.93,84.42,31.04,9.78,72.67,95.18,92.21,18.80,3.17,12.13,80.90,67.69,84.36,61.82,56.60,44.56,53.11,41.22,38.47,9.88,325.35,566.50,836.61,1399.00,2025.29,0.47,1.34,2.97,4.53,9.07,14.94,25.28,35.06,3.85,51.91,12.65,26.52,48.09,81.31,11.08,8.20,1009.63,194.49,3540.03,444.35,700.00,1088.67,2620.62,1009.63,61.65,95.48,162.10,0.41,0.44,22.17,4.52,0.00,55.93,0.27,13.61,20.92,4.46,65.99,47.79,5.82,20.58,72.98,53.13,12.92,0.43,10.64,42.34,55.23,79.59,1956.39,0.38,,6.13,40.37,83.17,67.46,86.17,,61.39,53.18,31.31,15.71,13.53,100.00,98.08,33.76,100.00,100.00,0.00,,12.83,69.07,4.82,12.53,4.30,30.81,2.21,36.41,5.99,,1.88,0.00,44.68,13.54,64.46,,239,308,361,357,293,255,285,269,228,171,157,241,153,114,85,43,22,3577,259,280,338,349,299,263,297,287,289,211,179,258,164,138,97,61,40,3807,,36,159,3646,112,475,356,367,277,5800,395,1405,422,5405,475,1010,472,4395,110,96,106,516,1386,599,280,191,3010,2323,0,7384,7384,6388,588,395,5405,7212,110.82,118.29,112.88,95.18,62.45,92.84,90.77,0.618,0.665,0.749,0.649,0.834,0.777,4,Aricanduva,Leste 1,Aricanduva/Formosa/Carrão
1355030801024,Vila Rica : Vila Formosa / Seni Colegio,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,77.33,1.28,11.20,13.10,95.20,86.86,39.82,3.40,10.55,0.00,0.00,0.96,0.00,1.02,0.00,1.19,10.47,7.99,105.34,103.19,111.25,42.48,88.66,89.83,61.13,22.15,44.14,88.34,40.40,17.69,86.44,94.53,92.88,19.52,2.33,9.29,71.14,73.51,80.83,72.94,71.31,50.62,59.14,59.10,59.09,28.33,589.21,1087.59,1737.36,3113.58,4294.60,0.48,0.26,0.91,1.55,2.68,3.95,6.59,34.75,3.63,52.27,11.71,25.17,47.73,80.34,11.87,8.93,2030.45,368.84,7056.70,820.16,1366.43,2290.06,5306.76,2030.45,66.37,95.74,162.55,0.43,0.77,18.30,3.15,0.00,66.01,0.32,10.27,23.12,6.25,71.89,51.44,5.59,12.06,83.45,69.60,32.58,1.54,5.97,25.60,36.88,58.79,3299.20,0.44,,3.86,29.10,73.98,69.48,86.55,,63.47,41.96,18.44,10.12,9.70,100.00,97.62,24.83,100.00,100.00,0.00,,5.71,55.86,5.47,10.07,2.09,18.69,0.00,16.49,1.45,,1.01,0.00,50.22,7.61,91.72,,58,55,39,41,71,84,65,35,37,22,13,65,9,5,2,2,6,606,52,36,49,55,98,80,57,47,40,33,14,48,10,8,5,9,7,643,,4,16,614,25,69,52,51,68,937,54,183,50,883,56,129,53,754,17,30,25,105,228,43,36,30,508,405,0,1249,1249,1028,91,54,883,1248,111.93,143.18,120.25,94.53,69.60,93.32,77.93,0.729,0.704,0.821,0.712,0.872,0.890,4,Aricanduva,Leste 1,Aricanduva/Formosa/Carrão
